src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.0.150.233,115.79.44.190,56668,53,17,2022-07-05 15:08:38,41553.02047729492,6329.263119240788,48.13127847331398,24.06563923665699,24.06563923665699,1,1,73,190,73.0,73.0,73.0,0.0,190.0,190.0,190.0,0.0,190,73,131.5,58.5,3422.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,131.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,190.0,0,1,1,73,190
10.0.150.233,27.0.12.186,60825,53,17,2022-07-05 15:08:38,95386.02828979492,2578.994056159049,20.967431350886578,10.483715675443289,10.483715675443289,1,1,75,171,75.0,75.0,75.0,0.0,171.0,171.0,171.0,0.0,171,75,123.0,48.0,2304.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,123.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,171.0,0,1,1,75,171
10.0.150.233,115.79.44.190,60825,53,17,2022-07-05 15:08:38,50381.89888000488,4882.706000936981,39.69679675558521,19.848398377792606,19.848398377792606,1,1,75,171,75.0,75.0,75.0,0.0,171.0,171.0,171.0,0.0,171,75,123.0,48.0,2304.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,123.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,171.0,0,1,1,75,171
10.0.150.233,40.90.184.82,57490,443,6,2022-07-05 15:08:38,613635.0631713867,17179.59196385694,32.59266166544667,17.925963915995666,14.666697749451,11,9,3298,7244,1494.0,54.0,299.8181818181818,426.44211334371965,1494.0,60.0,804.8888888888889,665.5235941129267,1494,54,527.1,602.0549725731032,362470.19000000006,220,180,20,5,32296.58227217825,132945.06072998047,0.0,51483.303157010785,506892.9195404053,133619.0700531006,0.0,50689.29195404053,58930.515345127096,486092.09060668945,145693.0637359619,0.0,60761.51132583618,60182.680308301635,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,527.1,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5351.0,4.0,0.0,5209777.322191272,299.8181818181818,804.8888888888889,0,11,9,3298,7244
10.0.150.233,142.251.12.132,57492,443,6,2022-07-05 15:08:38,1071093.0824279785,10654.536181048818,21.47339048055755,11.203508076812636,10.269882403744916,12,11,1301,10111,571.0,54.0,108.41666666666667,140.45014437712607,1484.0,60.0,919.1818181818181,553.941384851538,1484,54,496.17391304347825,566.6314385432189,321071.18714555766,240,220,20,2,48686.04920127175,346788.8832092285,46.96846008300781,92963.33544316108,1071093.0824279785,346879.0054321289,354.0515899658203,97372.0984025435,113709.39065457304,969576.8356323242,346835.8516693115,401.9737243652344,96957.68356323242,127415.3745724473,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,496.17391304347825,64240,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7681.0,7.0,0.0,50146.93804411611,108.41666666666667,919.1818181818181,0,12,11,1301,10111
10.0.150.233,27.0.12.186,57102,53,17,2022-07-05 15:08:39,997447.0138549805,481.2285698714694,4.010238082262245,2.0051190411311226,2.0051190411311226,2,2,172,308,92.0,80.0,86.0,6.0,212.0,96.0,154.0,58.0,212,80,120.0,53.44155686354955,2856.0,16,16,8,2,332482.33795166016,939327.9552459717,7834.911346435547,429454.449916365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,154.0,0,2,2,172,308
10.0.150.233,115.79.44.190,57102,53,17,2022-07-05 15:08:40,14028.072357177734,22526.25962813148,142.5712634691866,71.2856317345933,71.2856317345933,1,1,92,224,92.0,92.0,92.0,0.0,224.0,224.0,224.0,0.0,224,92,158.0,66.0,4356.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,158.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,224.0,0,1,1,92,224
10.0.150.233,27.0.12.186,60240,53,17,2022-07-05 15:08:40,58972.12028503418,4018.8482091959877,33.914330879291036,16.957165439645518,16.957165439645518,1,1,85,152,85.0,85.0,85.0,0.0,152.0,152.0,152.0,0.0,152,85,118.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,118.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,152.0,0,1,1,85,152
10.0.150.233,115.79.44.190,60240,53,17,2022-07-05 15:08:40,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
10.0.150.233,142.251.12.132,57491,443,6,2022-07-05 15:08:38,3185762.882232666,669.8552525366975,3.4528621264778225,2.197275898667705,1.2555862278101173,7,4,1080,1054,656.0,54.0,154.28571428571428,205.81941758022063,662.0,60.0,263.5,244.5541862246484,662,54,194.0,226.85998885976906,51465.454545454544,140,80,20,2,318576.2882232666,2002065.896987915,83.92333984375,634052.5430947355,3185762.882232666,2002065.896987915,227.92816162109375,530960.480372111,746922.1663677909,89910.03036499023,45971.15516662598,234.84230041503906,29970.01012166341,21046.29998936687,0,0,0,0,1,0,0,0,0,0,0,0.5714285714285714,194.0,64240,261,0.0,0.0,0.0,0.0,1009640.9320831299,992424.9649047852,1001032.9484939575,8607.983589172363,0.0,0.0,0.0,0.0,0.0,0.0,154.28571428571428,263.5,0,7,4,1080,1054
10.0.150.233,20.189.173.7,57489,443,6,2022-07-05 15:08:36,5828643.083572388,4311.809736786378,6.176394657182461,3.6028968833564354,2.5734977738260256,21,15,15731,9401,1494.0,54.0,749.0952380952381,635.4798640369117,1494.0,60.0,626.7333333333333,639.2586817730537,1494,54,698.1111111111111,639.9069280318896,409480.8765432099,420,300,20,13,166532.65953063965,3010248.1842041016,0.0,521279.04263905546,5828643.083572388,3010302.0668029785,0.0,291432.1541786194,662974.2931646417,4628726.005554199,3010608.196258545,0.0,330623.28611101425,751940.6351601745,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,698.1111111111111,64240,2048,0.0,0.0,0.0,0.0,2008060.2169036865,1002187.967300415,1505124.0921020508,502936.12480163574,6015.0,4.5,3690.5,4.5,38429152.41431835,15509.112307984411,749.0952380952381,626.7333333333333,0,21,15,15731,9401
10.0.150.233,23.96.225.71,57495,443,6,2022-07-05 15:08:40,1860164.1654968262,4268.978054353101,9.676565291317946,5.375869606287748,4.300695685030198,10,8,3003,4938,1347.0,54.0,300.3,401.19123868798533,1494.0,60.0,617.25,636.4724561990095,1494,54,441.1666666666667,542.4634396282696,294266.58333333326,200,160,20,5,109421.42149981331,554890.8710479736,46.01478576660156,157279.3897432791,1623269.0811157227,554890.8710479736,255.10787963867188,180363.23123508028,184534.54304687,1620203.971862793,793048.8586425781,818.9678192138672,231457.71026611328,255895.25675469748,0,0,0,0,1,0,0,0,0,0,0,0.8,441.1666666666667,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.3,617.25,0,10,8,3003,4938
10.0.150.233,27.0.12.186,54372,53,17,2022-07-05 15:08:40,2208258.1520080566,168.91141086055376,1.811382422097091,0.9056912110485456,0.9056912110485456,2,2,160,213,86.0,74.0,80.0,6.0,111.0,102.0,106.5,4.5,111,74,93.25,14.271912976192084,203.6875,16,16,8,2,736086.0506693522,2105975.1510620117,19222.97477722168,969008.3944643448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,93.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,106.5,0,2,2,160,213
10.0.150.233,115.79.44.190,54372,53,17,2022-07-05 15:08:42,36946.05827331543,7172.619012280351,54.13297367758755,27.066486838793775,27.066486838793775,1,1,74,191,74.0,74.0,74.0,0.0,191.0,191.0,191.0,0.0,191,74,132.5,58.5,3422.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,132.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,191.0,0,1,1,74,191
10.0.150.233,142.251.12.132,54097,443,17,2022-07-05 15:08:38,4996773.00453186,2590.8721465350795,6.204004058596282,3.402195774068929,2.801808284527353,17,14,5644,7302,1292.0,75.0,332.0,456.0638500189613,1292.0,67.0,521.5714285714286,525.8713468800024,1292,67,417.61290322580646,497.8462437481595,247850.88241415186,136,112,8,17,166559.100151062,3595381.97517395,0.0,644144.8369070496,4968214.03503418,3668887.8536224365,236.98806762695312,310513.37718963623,875575.2095236976,4849106.073379517,3931339.979171753,0.0,373008.15949073207,1036288.1154714066,0,0,0,0,1,0,0,0,0,0,0,0.8235294117647058,417.61290322580646,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,5.0,0.0,0.0,22864.775446269326,0.0,332.0,521.5714285714286,0,17,14,5644,7302
10.0.150.233,172.217.31.14,64297,443,17,2022-07-05 15:08:38,4242920.160293579,10452.942389783557,15.319637783498258,6.834915318791531,8.484722464706728,29,36,7872,36479,1292.0,75.0,271.44827586206895,419.2761896252666,1292.0,67.0,1013.3055555555555,479.5349494530233,1292,67,682.3230769230769,584.6211424817669,341781.88023668644,232,288,8,29,66295.62750458717,3550032.8540802,0.0,439639.12023885804,4180552.0057678223,3550032.8540802,73.90975952148438,149305.42877742223,655423.6761520013,4087378.0250549316,3613383.0547332764,0.0,116782.22928728376,600429.5062539331,0,0,0,0,1,0,0,0,0,0,0,1.2413793103448276,682.3230769230769,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.0,4.0,8750.0,7.0,1809976.4113326338,11247367.453263868,271.44827586206895,1013.3055555555555,0,29,36,7872,36479
10.0.150.233,142.250.4.94,55775,443,17,2022-07-05 15:08:42,533368.1106567383,8159.4679416460895,22.498532927332967,13.124144207610899,9.37438871972207,7,5,2130,2222,1292.0,75.0,304.2857142857143,404.9669172681056,1292.0,67.0,444.4,479.39653732583423,1292,67,362.6666666666667,442.9402392598301,196196.05555555553,56,40,8,7,48488.01005970348,213341.95137023926,144.00482177734375,61705.52610697438,453441.1430358887,213341.95137023926,16227.960586547852,75573.52383931477,68008.04379067916,480909.1091156006,372020.959854126,144.00482177734375,120227.27727890015,147847.08207711807,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,362.6666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.2857142857143,444.4,0,7,5,2130,2222
10.0.150.233,20.189.173.11,57494,443,6,2022-07-05 15:08:40,3385736.9422912598,2566.649491120577,5.907133466330442,3.248923406481743,2.658210059848699,11,9,3246,5444,1494.0,54.0,295.09090909090907,422.12157976011315,1494.0,60.0,604.8888888888889,640.8410176296015,1494,54,434.5,553.6796456435798,306561.15,220,180,20,5,178196.6811732242,2155511.8560791016,0.0,478522.67651295225,3179852.00881958,2477143.0492401123,0.0,317985.200881958,727272.0382233774,3190043.9262390137,2155511.8560791016,0.0,398755.4907798767,675269.4206567414,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,434.5,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.0,4.0,0.0,1308716.9368384157,295.09090909090907,604.8888888888889,0,11,9,3246,5444
10.0.150.233,20.189.173.7,57487,443,6,2022-07-05 15:08:36,7713819.0269470215,1236.8711226786638,2.463111972633331,1.4260121946824549,1.0370997779508762,11,8,1834,7707,571.0,54.0,166.72727272727272,195.47987150929183,1494.0,66.0,963.375,685.1264367801026,1494,54,502.1578947368421,611.940078177413,374470.65927977837,220,160,20,3,428545.50149705674,3001960.039138794,0.0,938099.4031820709,7713819.0269470215,3001960.039138794,93.93692016601562,771381.9026947021,1149585.5130891327,6411700.010299683,3002812.8623962402,0.0,915957.1443285261,1320669.3555169534,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,502.1578947368421,64240,2050,0.0,0.0,0.0,0.0,2000324.010848999,1001636.0282897949,1500980.019569397,499343.99127960205,0.0,0.0,5760.0,4.0,0.0,14885515.120147875,166.72727272727272,963.375,0,11,8,1834,7707
10.0.150.233,20.189.173.7,57488,443,6,2022-07-05 15:08:36,7713675.975799561,1236.894060618229,2.4631576513726396,1.4260386402683702,1.0371190111042694,11,8,1834,7707,571.0,54.0,166.72727272727272,195.47987150929183,1494.0,66.0,963.375,685.1264367801026,1494,54,502.1578947368421,611.940078177413,374470.65927977837,220,160,20,3,428537.5542110867,3003812.074661255,0.0,939247.9813426195,7713675.975799561,3003861.904144287,347.137451171875,771367.597579956,1151286.0908995476,6411980.867385864,3009498.8346099854,0.0,915997.2667694092,1324793.9443974076,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,502.1578947368421,64240,2050,0.0,0.0,0.0,0.0,2001314.1632080078,1001248.836517334,1501281.499862671,500032.6633453369,0.0,0.0,5760.0,4.0,0.0,2109052.033173287,166.72727272727272,963.375,0,11,8,1834,7707
10.0.150.233,142.250.199.67,61246,443,17,2022-07-05 15:08:43,158517.12226867676,41269.989679169885,107.24393527145949,56.776201026066786,50.4677342453927,9,8,3564,2978,1292.0,75.0,396.0,490.4791308279872,1292.0,67.0,372.25,420.9378665551485,1292,67,384.8235294117647,459.2209817011872,210883.9100346021,72,64,8,9,9907.320141792297,52035.09330749512,0.0,14088.651961754458,155754.08935546875,53957.93914794922,195.98007202148438,19469.261169433594,17809.76816445334,88901.99661254883,32471.895217895508,0.0,12700.285230364118,12781.155343607585,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,384.8235294117647,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974.0,4.0,0.0,0.0,169169.19952262123,0.0,396.0,372.25,0,9,8,3564,2978
10.0.150.233,74.125.24.113,53071,443,17,2022-07-05 15:08:38,5794561.862945557,3536.5918053350056,9.664233694371752,5.349843652241506,4.314390042130246,31,25,11218,9275,1292.0,75.0,361.8709677419355,427.44037440707103,1292.0,67.0,371.0,417.00139088497053,1292,67,365.94642857142856,422.83631667766025,178790.5507015306,248,200,8,31,105355.67023537376,3004063.129425049,0.0,403366.86451558507,5728458.881378174,3073264.1220092773,108.95729064941406,190948.62937927246,544220.610502531,5625919.818878174,3069303.035736084,0.0,234413.32578659058,610498.2225337467,0,0,0,0,1,0,0,0,0,0,0,0.8064516129032258,365.94642857142856,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.8709677419355,371.0,0,31,25,11218,9275
10.0.150.233,142.250.199.66,58416,443,17,2022-07-05 15:08:39,5309505.939483643,2616.627640753918,6.21526755523496,3.7668288213545216,2.448438733880439,20,13,10753,3140,1292.0,75.0,537.65,557.7821505749355,1292.0,67.0,241.53846153846155,348.2898031557176,1292,67,421.0,507.22722181035846,257279.45454545456,160,104,8,20,165922.06060886383,3134752.9888153076,0.0,561863.2976802286,5268899.917602539,3168637.0372772217,154.01840209960938,277310.521979081,715757.6626256938,3467216.0148620605,3165330.171585083,0.0,288934.6679051717,867606.8547509735,0,0,0,0,1,0,0,0,0,0,0,0.65,421.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7762.0,8.0,0.0,0.0,4437.7641311153,0.0,537.65,241.53846153846155,0,20,13,10753,3140
10.0.150.233,20.189.173.11,57493,443,6,2022-07-05 15:08:40,4305866.956710815,1854.9110040550684,4.180342816200229,2.0901714081001144,2.0901714081001144,9,9,2543,5444,1393.0,54.0,282.55555555555554,423.75834599741995,1494.0,60.0,604.8888888888889,640.8410176296014,1494,54,443.72222222222223,566.6558631867764,321098.8672839506,180,180,20,4,253286.29157122443,3047199.010848999,0.0,707972.5059782633,4105479.0019989014,3383144.8554992676,364.06517028808594,513184.8752498627,1090485.7690135827,4105003.1185150146,3047199.010848999,0.0,513125.38981437683,966208.939122232,0,0,0,0,1,0,0,0,0,0,0,1.0,443.72222222222223,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.0,4.0,0.0,12437606.331778815,282.55555555555554,604.8888888888889,0,9,9,2543,5444
10.0.150.233,142.250.66.110,50682,443,17,2022-07-05 15:08:40,5345149.993896484,12078.613336149969,24.88237002738369,11.225129335661816,13.657240691721876,60,73,7256,57306,1292.0,75.0,120.93333333333334,165.85383792832636,1292.0,67.0,785.013698630137,565.978422870354,1292,67,485.42857142857144,545.3694517324211,297427.83888292155,480,584,8,60,40493.56055982185,3650879.8599243164,0.0,318626.19105077314,5285214.185714722,3739265.9187316895,88.93013000488281,89579.90145279189,484611.60932853963,5269562.005996704,3715414.047241211,0.0,73188.36119439866,437409.9820743183,0,0,0,0,1,0,0,0,0,0,0,1.2166666666666666,485.42857142857144,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.5,5.0,3911.0,5.0,32588.57777353811,878138.663335772,120.93333333333334,785.013698630137,0,60,73,7256,57306
10.0.150.233,27.0.12.186,51905,53,17,2022-07-05 15:08:42,4233112.812042236,114.33666464619863,1.4173966691677515,0.7086983345838758,0.7086983345838758,3,3,218,266,75.0,70.0,72.66666666666667,2.0548046676563256,91.0,86.0,88.66666666666667,2.0548046676563256,91,70,80.66666666666667,8.259674462242579,68.22222222222223,24,24,8,3,846622.5624084473,3182744.9798583984,5741.83464050293,1222669.4218076284,4155778.8848876953,3189554.9297332764,966223.955154419,2077889.4424438477,1111665.4872894287,4227370.977401733,3260078.9070129395,967292.070388794,2113685.4887008667,1146393.4183120728,0,0,0,0,0,0,0,0,0,0,0,1.0,80.66666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66666666666667,88.66666666666667,0,3,3,218,266
10.0.150.233,115.79.44.190,51905,53,17,2022-07-05 15:08:47,37889.00375366211,4117.289570722008,52.78576372720523,26.392881863602614,26.392881863602614,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,86,70,78.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0,1,1,70,86
10.0.150.233,52.114.15.181,57452,443,6,2022-07-05 15:08:12,35836591.958999634,5.05070348785065,0.08371331747818757,0.027904439159395854,0.05580887831879171,1,2,55,126,55.0,55.0,55.0,0.0,66.0,60.0,63.0,3.0,66,55,60.333333333333336,4.4969125210773475,20.222222222222225,20,40,20,1,17918295.979499817,35801058.05397034,35533.905029296875,17882762.07447052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,60.333333333333336,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,63.0,0,1,2,55,126
10.0.150.233,40.90.184.82,57500,443,6,2022-07-05 15:08:47,415552.85453796387,26006.318767839675,50.535087824986874,28.877193042849644,21.657894782137234,12,9,3465,7342,1494.0,54.0,288.75,420.75529804547125,1494.0,60.0,815.7777777777778,675.6667123462865,1494,54,514.6190476190476,604.0191163949379,364839.09297052154,240,180,20,5,20777.642726898193,246289.01481628418,0.0,53123.26681616891,389164.92462158203,274656.0573577881,0.0,35378.62951105291,76758.12138517865,386831.04515075684,246289.01481628418,0.0,48353.880643844604,76369.01764872967,0,0,0,0,1,0,0,0,0,0,0,0.75,514.6190476190476,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5351.0,4.0,0.0,932900.5197439521,288.75,815.7777777777778,0,12,9,3465,7342
10.0.150.233,74.125.24.147,53355,443,17,2022-07-05 15:08:35,13111023.18763733,21745.289892312132,45.076573471189256,18.610294292673736,26.466279178515517,244,347,44828,240275,1292.0,75.0,183.72131147540983,258.33125456824735,1292.0,67.0,692.4351585014409,583.0131591810677,1292,67,482.4077834179357,538.3828746056944,289856.1196686909,1952,2776,8,244,22222.073199385304,2347753.0479431152,0.0,130320.27123966679,13111023.18763733,2393848.180770874,57.93571472167969,53954.8279326639,204198.97627936085,10974197.86453247,2396297.9316711426,0.0,31717.334868590955,167936.04696962575,0,0,0,0,1,0,0,0,0,0,0,1.4221311475409837,482.4077834179357,0,0,0.0,0.0,0.0,0.0,1098463.0584716797,153124.0940093994,782584.3493143717,445096.6029945439,1008.5,5.285714285714286,4687.064516129032,5.774193548387097,6867.976912592769,954172.6714284372,183.72131147540983,692.4351585014409,0,244,347,44828,240275
35.168.224.68,10.0.150.233,443,57471,6,2022-07-05 15:08:44,4183089.9715423584,60.48160611441874,0.9562309267101776,0.4781154633550888,0.4781154633550888,2,2,145,108,85.0,60.0,72.5,12.5,54.0,54.0,54.0,0.0,85,54,63.25,12.794041581923986,163.6875,40,40,20,2,1394363.3238474529,4182724.952697754,57.93571472167969,1971669.418784014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.25,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,54.0,0,2,2,145,108
10.0.150.233,185.199.108.154,57496,443,6,2022-07-05 15:08:47,1539466.8579101562,7356.44287618755,15.58981271774845,6.495755299061854,9.094057418686596,10,14,1728,9597,582.0,54.0,172.8,190.74475091073936,1494.0,60.0,685.5,665.2760705150907,1494,54,471.875,580.7138073454657,337228.5260416667,200,280,20,5,66933.34164826767,1354592.0848846436,0.0,274903.9590217704,1506192.922592163,1384042.9782867432,247.955322265625,167354.76917690702,430505.3749809002,1509426.8321990967,1409567.11769104,0.0,116109.75632300743,373634.8726095212,0,0,0,0,1,0,0,0,0,0,0,1.4,471.875,64240,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.0,9.0,0.0,4244483.588640483,172.8,685.5,0,10,14,1728,9597
10.0.150.233,27.0.12.186,61206,53,17,2022-07-05 15:08:47,1279692.8882598877,432.1349325868047,3.125749964461517,1.5628749822307586,1.5628749822307586,2,2,178,375,89.0,89.0,89.0,0.0,220.0,155.0,187.5,32.5,220,89,138.25,54.34783804347695,2953.6875,16,16,8,2,426564.2960866292,1198639.154434204,4319.906234741211,546739.2030153965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,138.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,187.5,0,2,2,178,375
10.0.150.233,115.79.44.190,61206,53,17,2022-07-05 15:08:48,31152.009963989258,7832.560412058686,64.20131485294004,32.10065742647002,32.10065742647002,1,1,89,155,89.0,89.0,89.0,0.0,155.0,155.0,155.0,0.0,155,89,122.0,33.0,1089.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,155.0,0,1,1,89,155
10.0.150.233,185.199.108.154,57501,443,6,2022-07-05 15:08:48,846057.8918457031,51900.70374996055,80.37275067744568,31.912709827809316,48.460040849636364,27,41,3302,40609,582.0,54.0,122.29629629629629,132.46350016201242,1494.0,60.0,990.4634146341464,651.1085892560275,1494,54,645.75,665.5981249752648,443020.86397058825,540,820,20,10,12627.729729040346,583724.0219116211,0.0,70990.44021184725,846057.8918457031,583724.0219116211,82.0159912109375,32540.68814791166,111473.48278220106,815913.9156341553,620611.9060516357,0.0,20397.847890853882,96714.4296972421,0,0,0,0,1,0,0,0,0,0,0,1.5185185185185186,645.75,64240,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,6.0,18934.5,17.5,759697.6189140453,329848.8548644338,122.29629629629629,990.4634146341464,0,27,41,3302,40609
